date,open,high,low,close,adjusted_close,volume
1/31/2023,6872.52,6880.96,6827.24,6839.34,6839.34,151785000
1/30/2023,6899.02,6925.47,6834.08,6872.48,6872.48,134698100
1/27/2023,6864.82,6932.71,6864.82,6898.98,6898.98,149187500
1/26/2023,6829.97,6874.87,6815.79,6864.82,6864.82,171067600
1/25/2023,6860.85,6871.36,6821.28,6829.93,6829.93,187905300
1/24/2023,6874.93,6906.79,6841.01,6860.85,6860.85,196805400
1/20/2023,6819.91,6874.93,6819.53,6874.93,6874.93,173846000
1/19/2023,6765.75,6820.98,6754.55,6819.91,6819.91,154234600
1/18/2023,6767.18,6790.16,6721.46,6765.79,6765.79,194959200
1/17/2023,6688.06,6801.87,6688.06,6767.34,6767.34,217634400
1/16/2023,6641.83,6688.06,6627.7,6688.06,6688.06,154893500
1/13/2023,6629.93,6658.48,6600.59,6641.83,6641.83,165594900
1/12/2023,6584.49,6662.23,6574.09,6629.93,6629.93,148901900
1/11/2023,6622.54,6622.79,6557.92,6584.45,6584.45,124903900
1/10/2023,6688.27,6690.23,6570.24,6622.5,6622.5,144817300
1/9/2023,6684.56,6726.97,6638.65,6688.27,6688.27,135949700
1/6/2023,6653.76,6708.64,6598.65,6684.56,6684.56,109855600
1/5/2023,6813.28,6813.42,6621.99,6653.84,6653.84,180589300
1/4/2023,6888.8,6900.6,6813.24,6813.24,6813.24,142541400
1/3/2023,6850.98,6908,6838.57,6888.76,6888.76,156894900
1/2/2023,6850.74,6856.89,6823.48,6850.98,6850.98,109645000
12/30/2022,6860.12,6888.74,6838.59,6850.62,6850.62,129302000
12/29/2022,6850.52,6879.58,6786.98,6860.08,6860.08,141016100
12/28/2022,6923.07,6953.04,6828.14,6850.52,6850.52,120571100
12/27/2022,6835.85,6933.89,6835.66,6923.03,6923.03,121669200
12/26/2022,6800.71,6858.15,6796.17,6835.81,6835.81,117543200
12/23/2022,6824.39,6824.39,6784.59,6800.67,6800.67,120430300
12/22/2022,6820.7,6844.12,6800.62,6824.43,6824.43,129012900
12/21/2022,6768.32,6820.66,6763.7,6820.66,6820.66,139079800
12/20/2022,6779.7,6792.2,6715.04,6768.32,6768.32,151817000
12/19/2022,6812.15,6827.81,6754.09,6779.7,6779.7,127896600
12/16/2022,6751.86,6812.19,6693.77,6812.19,6812.19,156126900
12/15/2022,6801.79,6801.84,6740.96,6751.86,6751.86,145093400
12/14/2022,6810.36,6854.1,6774.13,6801.75,6801.75,215430000
12/13/2022,6734.49,6826.12,6714.87,6810.32,6810.32,396136700
12/12/2022,6715.12,6734.45,6641.81,6734.45,6734.45,134471100
12/9/2022,6804.23,6804.23,6695.38,6715.12,6715.12,127123900
12/8/2022,6818.79,6821.05,6683.63,6804.23,6804.23,162316700
12/7/2022,6892.57,6892.66,6799.3,6818.75,6818.75,158724300
12/6/2022,6987.37,6987.37,6862.56,6892.57,6892.57,149697900
12/5/2022,7019.64,7053.9,6987.33,6987.33,6987.33,165306000
12/2/2022,7020.8,7021.81,6967.95,7019.64,7019.64,139459800
12/1/2022,7081.19,7090.28,7018.27,7020.8,7020.8,167994300
11/30/2022,7012.11,7081.31,6993.7,7081.31,7081.31,273493300
11/29/2022,7017.32,7036.54,6990.9,7012.07,7012.07,164098100
11/28/2022,7053.11,7083.38,7011.45,7017.36,7017.36,187211500
11/25/2022,7080.55,7086.56,7013.22,7053.15,7053.15,158716200
11/24/2022,7054.16,7104.89,7054.16,7080.52,7080.52,159926700
11/23/2022,7030.63,7089.69,7026.39,7054.12,7054.12,157476700
11/22/2022,7063.25,7108.83,7030.59,7030.59,7030.59,177602200
11/21/2022,7082.18,7107.32,7050.44,7063.25,7063.25,162801100
11/18/2022,7045.03,7094.1,7027.75,7082.18,7082.18,167164400
11/17/2022,7014.38,7051.27,6965.76,7044.99,7044.99,156588900
11/16/2022,7035.5,7047,6955.53,7014.38,7014.38,165129900
11/15/2022,7019.39,7048.39,6999.24,7035.5,7035.5,167825000
11/14/2022,7089.21,7104.76,7014.3,7019.39,7019.39,174641100
11/11/2022,6967,7106.06,6967,7089.21,7089.21,226055800
11/10/2022,7070.08,7070.08,6956.29,6966.84,6966.84,188518000
11/9/2022,7050.09,7073.55,7037.31,7070.08,7070.08,187445600
11/8/2022,7102.44,7111.44,7039.25,7050.13,7050.13,193397800
11/7/2022,7045.53,7102.4,7011.56,7102.4,7102.4,194075900
11/4/2022,7034.57,7045.53,6973.32,7045.53,7045.53,180561000
11/3/2022,7015.69,7050.38,6962.85,7034.57,7034.57,176601600
11/2/2022,7052.3,7074.23,6976.87,7015.69,7015.69,165214300
11/1/2022,7098.93,7128.14,7018.55,7052.3,7052.3,193069500
10/31/2022,7056.04,7113.11,7051.43,7098.89,7098.89,192397100
10/28/2022,7091.76,7100.81,7016.7,7056.04,7056.04,186703600
10/27/2022,7043.98,7104.85,7043.98,7091.76,7091.76,188078500
10/26/2022,7048.42,7081.88,7017.94,7043.94,7043.94,187797900
10/25/2022,7053.08,7108.82,7032.54,7048.38,7048.38,223456200
10/24/2022,7017.81,7092.17,7017.46,7053.04,7053.04,203913800
10/21/2022,6980.69,7058.91,6974.96,7017.77,7017.77,181511700
10/20/2022,6860.42,6986.21,6847.07,6980.65,6980.65,225664700
10/19/2022,6834.49,6883.92,6806.11,6860.42,6860.42,165404100
10/18/2022,6831.15,6891.98,6809.98,6834.49,6834.49,204836800
10/17/2022,6814.53,6836.98,6747.38,6831.12,6831.12,217793900
10/14/2022,6880.67,6943.85,6814.53,6814.53,6814.53,188093100
10/13/2022,6909.21,6933.71,6880.63,6880.63,6880.63,175237300
10/12/2022,6939.15,6990.59,6870.28,6909.21,6909.21,225826800
10/11/2022,6994.4,7001.97,6937.81,6939.15,6939.15,237406700
10/10/2022,7026.66,7026.66,6947.72,6994.4,6994.4,220135300
10/7/2022,7076.62,7081.02,7008.14,7026.78,7026.78,226928900
10/6/2022,7075.38,7135.91,7066.47,7076.62,7076.62,177554400
10/5/2022,7072.29,7131.88,7070.21,7075.38,7075.38,219700600
10/4/2022,7009.84,7101.47,7009.84,7072.26,7072.26,216377800
10/3/2022,7040.8,7047.62,6995.06,7009.72,7009.72,179996500
9/30/2022,7036.2,7056.17,6926.86,7040.8,7040.8,208540900
9/29/2022,7077.11,7135.5,7023.21,7036.2,7036.2,214141900
9/28/2022,7112.41,7156.98,7073.47,7077.03,7077.03,193422200
9/27/2022,7127.5,7133.41,7075.65,7112.45,7112.45,227195500
9/26/2022,7178.5,7178.5,7039.24,7127.5,7127.5,193399700
9/23/2022,7219.03,7219.03,7172.53,7178.58,7178.58,205509000
9/22/2022,7188.19,7225.55,7127.46,7218.91,7218.91,282626800
9/21/2022,7196.87,7204.9,7134.79,7188.31,7188.31,246224300
9/20/2022,7195.57,7252.19,7186.25,7196.95,7196.95,279749000
9/19/2022,7168.95,7231.42,7151.62,7195.49,7195.49,252816300
9/16/2022,7305.6,7306.16,7163.07,7168.87,7168.87,351796400
9/15/2022,7278.2,7377.5,7278.2,7305.6,7305.6,274253400
9/14/2022,7317.9,7317.9,7219.32,7278.08,7278.08,250200100
9/13/2022,7254.46,7345.46,7254.42,7318.02,7318.02,285339000
9/12/2022,7242.7,7276.42,7218.46,7254.46,7254.46,300778400
9/9/2022,7232.06,7270.3,7206.37,7242.66,7242.66,273581100
9/8/2022,7186.76,7277.88,7186.56,7232.02,7232.02,277671500
9/7/2022,7233.15,7243.52,7166.63,7186.76,7186.76,328200100
9/6/2022,7231.92,7287.7,7230.79,7233.15,7233.15,346421400
9/5/2022,7177.14,7245.4,7147.98,7231.88,7231.88,309176400
9/2/2022,7153.1,7207.62,7146.81,7177.18,7177.18,284827600
9/1/2022,7178.59,7197.06,7135.02,7153.1,7153.1,252393900
8/31/2022,7159.51,7178.59,7073.22,7178.59,7178.59,256857200
8/30/2022,7132.08,7223.13,7131.62,7159.47,7159.47,308273200
8/29/2022,7135.09,7135.09,7015.35,7132.04,7132.04,256806700
8/26/2022,7174.29,7194.08,7135.25,7135.25,7135.25,273878800
8/25/2022,7194.71,7210.16,7146.31,7174.21,7174.21,280881500
8/24/2022,7163.31,7204.42,7154.64,7194.71,7194.71,221550000
8/23/2022,7107.86,7183.26,7106.83,7163.27,7163.27,260557700
8/22/2022,7172.43,7174.28,7064.5,7107.98,7107.98,204493100
8/19/2022,7186.6,7230.11,7172.43,7172.43,7172.43,232876500
8/18/2022,7133.45,7186.56,7125.39,7186.56,7186.56,239294800
8/16/2022,7093.28,7147.97,7080.75,7133.45,7133.45,231209400
8/15/2022,7129.28,7156.92,7081.3,7093.28,7093.28,228243500
8/12/2022,7160.38,7164.67,7113.58,7129.28,7129.28,240074700
8/11/2022,7086.28,7181.1,7086.28,7160.38,7160.38,246280600
8/10/2022,7102.88,7104.03,7021.67,7086.24,7086.24,200438400
8/9/2022,7086.85,7144.2,7086.85,7102.88,7102.88,263201500
8/8/2022,7084.65,7100.81,7050.82,7086.85,7086.85,219012400
8/5/2022,7057.35,7090.77,7045.98,7084.65,7084.65,173887000
8/4/2022,7046.63,7075.56,7025.05,7057.35,7057.35,248154300
8/3/2022,6988.16,7046.63,6971.74,7046.63,7046.63,225842100
8/2/2022,6968.78,6991.39,6902.63,6988.16,6988.16,216232400
8/1/2022,6951.12,7005.29,6949.63,6968.78,6968.78,238507600
7/29/2022,6956.9,7032.35,6951.12,6951.12,6951.12,292504000
7/28/2022,6898.3,6984.53,6898.3,6956.82,6956.82,287336500
7/27/2022,6871.5,6911.9,6861.45,6898.22,6898.22,276772700
7/26/2022,6858.45,6899.93,6857.8,6871.54,6871.54,320241300
7/25/2022,6887.04,6908.19,6858.41,6858.41,6858.41,210616100
7/22/2022,6864.13,6901.72,6850.49,6886.96,6886.96,199589800
7/21/2022,6874.78,6893.38,6809.72,6864.13,6864.13,156437900
7/20/2022,6736.17,6880.76,6736.06,6874.74,6874.74,182468200
7/19/2022,6659.29,6740.08,6626.25,6736.09,6736.09,170776400
7/18/2022,6652.06,6702.07,6611.93,6659.25,6659.25,143740000
7/15/2022,6690.09,6716.96,6645.9,6651.9,6651.9,145685800
7/14/2022,6640.99,6700.05,6607.7,6690.09,6690.09,131271000
7/13/2022,6718.29,6727.92,6636.05,6640.99,6640.99,169282000
7/12/2022,6722.19,6745.43,6708.18,6718.29,6718.29,184326800
7/11/2022,6740.02,6757.09,6690.62,6722.15,6722.15,163555700
7/8/2022,6652.67,6740.22,6652.67,6740.22,6740.22,157598800
7/7/2022,6646.41,6682.67,6632.39,6652.59,6652.59,157996000
7/6/2022,6703.27,6709.92,6602.9,6646.41,6646.41,140628200
7/5/2022,6639.21,6767.83,6639.21,6703.27,6703.27,181055000
7/4/2022,6794.37,6796.52,6559.64,6639.17,6639.17,172853700
7/1/2022,6911.58,6940.98,6777.32,6794.33,6794.33,157368000
6/30/2022,6942.35,6990.86,6897.68,6911.58,6911.58,164820700
6/29/2022,6996.46,7016.06,6942.35,6942.35,6942.35,164738900
6/28/2022,7016.14,7016.92,6960.07,6996.46,6996.46,172583900
6/27/2022,7043.02,7070.52,6973.66,7016.06,7016.06,181378000
6/24/2022,6998.35,7067.75,6997.92,7042.94,7042.94,201464700
6/23/2022,6984.31,7010.27,6920.73,6998.27,6998.27,212119400
6/22/2022,7044.11,7063.26,6968.3,6984.31,6984.31,214189700
6/21/2022,6976.34,7049.91,6967.62,7044.07,7044.07,235393100
6/20/2022,6937.01,6976.38,6859.6,6976.38,6976.38,270432200
6/17/2022,6987.75,6999.54,6882.64,6936.97,6936.97,281566500
6/16/2022,7063.08,7138.5,7025.93,7050.33,7050.33,268578900
6/15/2022,7031.2,7086.38,6966.03,7007.05,7007.05,274136800
6/14/2022,6949.65,7049.88,6932.71,7049.88,7049.88,234982700
6/13/2022,6992.23,6996.71,6924.95,6995.44,6995.44,262879000
6/10/2022,7143.24,7160.12,7051.22,7086.65,7086.65,244570500
6/9/2022,7186.89,7258,7174.82,7182.83,7182.83,270045800
6/8/2022,7133.5,7220.08,7102.86,7193.31,7193.31,260589300
6/7/2022,7101.31,7192.54,7062.97,7141.04,7141.04,275161800
6/6/2022,7163.17,7194.54,7056.17,7096.58,7096.58,231204100
6/3/2022,7176.68,7234,7170.69,7182.96,7182.96,240581300
6/2/2022,7130.6,7209.08,7117.98,7148.72,7148.72,227362900
5/31/2022,7064.23,7148.97,7033.76,7148.97,7148.97,279640300
5/30/2022,7052.17,7069.25,6974.62,7037.56,7037.56,201457000
5/27/2022,6948.23,7032.82,6938.29,7026.26,7026.26,196905500
5/25/2022,6914.65,6944.48,6858.7,6883.5,6883.5,173878500
5/24/2022,6859.22,6941.67,6822.14,6914.14,6914.14,197751100
5/23/2022,6930.94,6972.18,6802.71,6840.77,6840.77,181821900
5/20/2022,6839.02,6965.11,6804.91,6918.14,6918.14,193153300
5/19/2022,6719.76,6851.72,6620.68,6823.33,6823.33,234684500
5/18/2022,6676.39,6804.91,6648.94,6793.41,6793.41,192322000
5/17/2022,6603.89,6703.05,6574.14,6644.47,6644.47,195947200
5/13/2022,6586.58,6633.01,6509.88,6597.99,6597.99,177689000
5/12/2022,6802.33,6802.33,6576.31,6599.84,6599.84,194742800
5/11/2022,6833.19,6902.22,6796.3,6816.2,6816.2,
5/10/2022,6747.56,6832.1,6662.61,6819.79,6819.79,193141700
5/9/2022,7154.92,7156.48,6897,6909.75,6909.75,212774700
4/28/2022,7260.27,7267.11,7204.6,7228.91,7228.91,194334400
4/27/2022,7211.71,7226.02,7175.07,7196.76,7196.76,201981800
4/26/2022,7208.92,7247.48,7161.66,7232.15,7232.15,197362000
4/25/2022,7204.16,7234.31,7121.86,7215.98,7215.98,212314600
4/22/2022,7251.98,7291.48,7174.81,7225.61,7225.61,249844600
4/21/2022,7249.5,7294.67,7245.73,7276.19,7276.19,177135800
4/20/2022,7226.87,7262.56,7184.96,7227.36,7227.36,266258400
4/19/2022,7283.42,7297.39,7199.23,7199.23,7199.23,214778100
4/18/2022,7245.5,7277.08,7243.36,7275.29,7275.29,210765700
4/14/2022,7265.32,7282.91,7234.33,7235.53,7235.53,238683900
4/13/2022,7240.19,7266.4,7212.86,7262.78,7262.78,245926100
4/12/2022,7205.08,7320.24,7146.59,7214.78,7214.78,253923400
4/11/2022,7212,7355.3,7194.61,7203.79,7203.79,334575500
4/8/2022,7157.31,7216.49,7151.26,7210.83,7210.83,207396700
4/7/2022,7115.09,7145.17,7097.9,7127.37,7127.37,204797800
4/6/2022,7128.41,7147.99,7090.22,7104.22,7104.22,216736400
4/5/2022,7122.91,7148.3,7110.11,7148.3,7148.3,184230300
4/4/2022,7082.25,7116.22,7060.21,7116.22,7116.22,173611100
4/1/2022,7093.7,7099.3,7040.49,7078.76,7078.76,157645900
3/31/2022,7070.76,7099.5,7049.81,7071.44,7071.44,178707400
3/30/2022,7037.2,7055.87,7022.65,7053.19,7053.19,194572800
3/29/2022,7052.73,7072.78,7007.91,7011.69,7011.69,185204100
3/28/2022,6996.32,7051.54,6987.22,7049.6,7049.6,174012100
3/25/2022,7050.55,7055.34,6978.4,7002.53,7002.53,201857500
3/24/2022,6986.18,7049.69,6977.83,7049.69,7049.69,264967400
3/23/2022,7010.84,7022.04,6976.16,6996.12,6996.12,214242900
3/22/2022,6974.98,7003.26,6968.2,7000.82,7000.82,188258200
3/21/2022,6945.89,6974.15,6929.93,6955.18,6955.18,216686100
3/18/2022,6981.26,7000.59,6926.41,6954.96,6954.96,198102900
3/17/2022,7016.53,7032.7,6949.17,6964.38,6964.38,197411300
3/16/2022,6951.35,6992.4,6946.84,6992.4,6992.4,171297500
3/15/2022,6968.35,6996.32,6894.92,6918.19,6918.19,189709300
3/14/2022,6949.21,6969.99,6918.31,6952.2,6952.2,193318000
3/11/2022,6872.63,6922.6,6853.86,6922.6,6922.6,174120300
3/10/2022,6897.17,6924.01,6837.73,6924.01,6924.01,194071700
3/9/2022,6836.67,6888.93,6824.09,6864.44,6864.44,209971800
3/8/2022,6895.63,6929.86,6814.18,6814.18,6814.18,246218500
3/7/2022,6905.32,6917.93,6843.81,6869.07,6869.07,261271800
3/4/2022,6921.32,6936.99,6895.73,6928.33,6928.33,247492300
3/2/2022,6956.62,6973.36,6861.96,6868.4,6868.4,325795100
3/1/2022,6964.7,6996.94,6915.98,6921.44,6921.44,196006400
2/25/2022,6825.37,6904.91,6822.24,6888.17,6888.17,211896500
2/24/2022,6912.48,6929.91,6758.86,6817.82,6817.82,282680700
2/23/2022,6878.63,6920.06,6873.81,6920.06,6920.06,204842700
2/22/2022,6879.82,6904,6823.94,6861.99,6861.99,196218500
2/21/2022,6896.75,6927.91,6886.13,6902.96,6902.96,231576400
2/18/2022,6837.52,6899.41,6812.36,6892.82,6892.82,233754300
2/17/2022,6836.18,6859.71,6790.59,6835.12,6835.12,229539500
2/16/2022,6821.93,6857.65,6821.16,6850.2,6850.2,216253600
2/15/2022,6746.36,6807.5,6727.36,6807.5,6807.5,210390400
2/14/2022,6791.32,6796.71,6698.51,6734.49,6734.49,202907800
2/11/2022,6813.61,6825.06,6773.54,6815.61,6815.61,223574800
2/10/2022,6859.33,6874.35,6814.21,6823.64,6823.64,279507200
2/9/2022,6811.75,6840.39,6796.63,6834.61,6834.61,253458500
2/8/2022,6813.18,6860.75,6780.42,6789.52,6789.52,255862800
2/7/2022,6751.35,6806.73,6748.91,6804.94,6804.94,225856300
2/4/2022,6697.94,6731.39,6685.4,6731.39,6731.39,177332600
2/3/2022,6724.4,6730.6,6648.08,6683.85,6683.85,202406000
2/2/2022,6657.79,6716.6,6650.3,6707.65,6707.65,214830000
1/31/2022,6656.71,6669.91,6626.66,6631.15,6631.15,182548300
1/28/2022,6618.72,6645.51,6603.49,6645.51,6645.51,192680600
1/27/2022,6586.85,6627.41,6570.75,6611.16,6611.16,177817500
1/26/2022,6569.82,6601.34,6549.52,6600.82,6600.82,226349800
1/25/2022,6630.88,6632.95,6523.93,6568.17,6568.17,213235100
1/24/2022,6700.82,6712.26,6645.41,6655.17,6655.17,176239200
1/21/2022,6626.35,6726.37,6607.42,6726.37,6726.37,154628300
1/20/2022,6607.8,6637.21,6587.77,6626.87,6626.87,158271000
1/19/2022,6609.83,6615.45,6575.38,6591.98,6591.98,171354300
1/18/2022,6654.96,6667.4,6534.27,6614.06,6614.06,172778900
1/17/2022,6711.41,6711.82,6625.86,6645.05,6645.05,148626000
1/14/2022,6653.65,6699.41,6631.05,6693.4,6693.4,140467300
1/13/2022,6659.97,6667.94,6626.34,6658.36,6658.36,180765500
1/12/2022,6662.4,6690.32,6625.76,6647.06,6647.06,192900600
1/11/2022,6705.8,6727.77,6636.5,6647.97,6647.97,181053500
1/10/2022,6697.38,6725.02,6689.28,6691.12,6691.12,159382400
1/7/2022,6669.51,6712.15,6647.71,6701.32,6701.32,157064700
1/6/2022,6674.85,6679.85,6593.23,6653.35,6653.35,179990500
1/5/2022,6703.17,6738.11,6634.84,6662.3,6662.3,179080500
1/4/2022,6675.13,6720.66,6675.13,6695.37,6695.37,185900100
1/3/2022,6586.26,6677.2,6586.13,6665.31,6665.31,182552700
12/30/2021,6609.44,6613.73,6581.48,6581.48,6581.48,192017600
12/29/2021,6603.76,6621.58,6585.4,6600.68,6600.68,200549500
12/28/2021,6588.13,6615.95,6586.52,6598.34,6598.34,191799500
12/27/2021,6570.56,6588.43,6562.55,6575.44,6575.44,179010000
12/24/2021,6559.09,6583.86,6554.98,6562.9,6562.9,176357600
12/23/2021,6537.6,6570.29,6531.78,6555.55,6555.55,209975800
12/22/2021,6572.54,6592.17,6529.59,6529.59,6529.59,187213900
12/21/2021,6545.54,6579.89,6531.56,6554.31,6554.31,186470700
12/20/2021,6571.35,6579.13,6533.52,6547.11,6547.11,181341400
12/17/2021,6584.89,6609.04,6559.3,6601.93,6601.93,210214300
12/16/2021,6648.29,6661.94,6579.36,6594.8,6594.8,185929900
12/15/2021,6615.72,6662.84,6610.45,6626.26,6626.26,196016500
12/14/2021,6665.38,6671.31,6598.69,6615.64,6615.64,187591100
12/13/2021,6663.74,6688.38,6659.17,6662.87,6662.87,232086300
12/10/2021,6618.69,6652.92,6605.42,6652.92,6652.92,229170800
12/9/2021,6617.13,6643.93,6602.88,6643.93,6643.93,240218200
12/8/2021,6618.75,6632.94,6584.97,6603.8,6603.8,216901600
12/7/2021,6575.98,6608.63,6573.11,6602.57,6602.57,212352000
12/6/2021,6552.82,6585.26,6525.98,6547.12,6547.12,180052400
12/3/2021,6588.01,6600.17,6536.91,6538.51,6538.51,172625500
12/2/2021,6517.34,6586.9,6484.58,6583.82,6583.82,210837500
12/1/2021,6544.52,6593.07,6494.5,6507.68,6507.68,195068500
11/30/2021,6605.8,6647.48,6533.93,6533.93,6533.93,216798600
11/29/2021,6552.8,6617.29,6487.75,6608.29,6608.29,
11/26/2021,6688.57,6691.71,6544.9,6561.55,6561.55,242523500
11/25/2021,6694.96,6751,6694.8,6699.35,6699.35,215655400
11/24/2021,6697.42,6698.41,6668.05,6683.28,6683.28,224587000
11/23/2021,6716.16,6732.9,6662.54,6677.88,6677.88,186336800
11/22/2021,6731.52,6754.46,6690.82,6723.39,6723.39,218097200
11/19/2021,6651.78,6720.99,6651.78,6720.26,6720.26,258781800
11/18/2021,6653.7,6669.79,6621.69,6636.47,6636.47,248016700
11/17/2021,6667.86,6679.3,6650.49,6675.8,6675.8,217158400
11/16/2021,6598.41,6654.52,6592.23,6651.21,6651.21,207039500
11/15/2021,6661.85,6675.6,6610.82,6616.03,6616.03,203267300
11/12/2021,6710.85,6714.16,6646.32,6651.05,6651.05,198646700
11/11/2021,6694.58,6704.46,6671.23,6691.34,6691.34,209193300
11/10/2021,6665.55,6683.15,6651.8,6683.15,6683.15,153422900
11/9/2021,6640.22,6669.92,6633.21,6669.92,6669.92,192392200
11/8/2021,6599.4,6637.01,6592.06,6632.3,6632.3,167444200
11/5/2021,6600.72,6608.42,6550.12,6581.79,6581.79,154117700
11/4/2021,6588.19,6617.86,6583.17,6586.44,6586.44,155291000
11/3/2021,6497.87,6561.81,6485.25,6552.13,6552.13,171604200
11/2/2021,6557.94,6573.69,6480.01,6493.27,6493.27,165299300
11/1/2021,6618.12,6627.85,6552.89,6552.89,6552.89,182528900
10/29/2021,6561.71,6596.77,6551.54,6591.35,6591.35,171512200
10/28/2021,6578.58,6600.25,6509.88,6524.08,6524.08,189347200
10/27/2021,6664.37,6670.81,6590.5,6602.21,6602.21,182503600
10/26/2021,6640.05,6680.12,6638.03,6656.94,6656.94,180194900
10/25/2021,6626.37,6673.52,6625.7,6625.7,6625.7,175632400
10/22/2021,6620.66,6655.44,6585.56,6643.74,6643.74,165782200
10/21/2021,6670.27,6687.13,6602.07,6632.97,6632.97,215065000
10/19/2021,6665.72,6677.6,6613.89,6656,6656,188504800
10/18/2021,6649.28,6684.82,6620.85,6658.77,6658.77,188565300
10/15/2021,6645.26,6680.01,6573.34,6633.34,6633.34,160148800
10/14/2021,6552.21,6637.4,6552.21,6626.11,6626.11,178191500
10/13/2021,6502.16,6600.52,6492.66,6536.9,6536.9,193450700
10/12/2021,6462.31,6504.01,6460.09,6486.27,6486.27,204607300
10/11/2021,6482.96,6506.09,6451.68,6459.7,6459.7,204779900
10/8/2021,6440,6497.66,6436.52,6481.77,6481.77,231302300
10/7/2021,6414.91,6458.64,6392.73,6416.4,6416.4,183232100
10/6/2021,6313.65,6441.5,6307.11,6417.32,6417.32,231440600
10/5/2021,6337.33,6361.45,6277.7,6288.05,6288.05,268318400
10/4/2021,6234.8,6342.69,6234.8,6342.69,6342.69,257881700
10/1/2021,6269.24,6272.06,6202.91,6228.85,6228.85,190252600
9/30/2021,6175.42,6286.94,6174.18,6286.94,6286.94,202745700
9/29/2021,6100.83,6162.55,6086.26,6162.55,6162.55,230726900
9/28/2021,6128.06,6137.95,6097.72,6113.11,6113.11,272570100
9/27/2021,6141.47,6163.28,6109.67,6122.5,6122.5,206632900
9/24/2021,6142.29,6163.88,6119.14,6144.81,6144.81,196295300
9/23/2021,6117.64,6148.15,6117.58,6142.71,6142.71,213294700
9/22/2021,6060.31,6123.74,6059.63,6108.27,6108.27,184349300
9/21/2021,6049.79,6068.79,5996.41,6060.76,6060.76,179600700
9/20/2021,6132.03,6133.17,6053.93,6076.31,6076.31,176619400
9/17/2021,6098.88,6133.25,6086.08,6133.25,6133.25,224719500
9/16/2021,6126.56,6137.67,6098.88,6109.94,6109.94,218872800
9/15/2021,6123.91,6125.33,6100,6110.23,6110.23,188698800
9/14/2021,6100.63,6130.86,6099.16,6129.1,6129.1,201683300
9/13/2021,6080.06,6094.99,6052.97,6088.16,6088.16,158870000
9/10/2021,6059.15,6102.83,6047.61,6094.87,6094.87,192886100
9/9/2021,6024.32,6072.64,5982.77,6068.22,6068.22,214651900
9/8/2021,6114.48,6123.76,6001.58,6026.02,6026.02,196394300
9/7/2021,6135.87,6145.49,6100.94,6112.4,6112.4,180693200
9/6/2021,6137.13,6150.36,6100.93,6126.94,6126.94,173887900
9/3/2021,6085.63,6126.92,6056.19,6126.92,6126.92,171489500
9/2/2021,6092.65,6110.05,6054.28,6078.23,6078.23,179403300
9/1/2021,6157.82,6169.06,6089.23,6090.93,6090.93,194563800
8/31/2021,6148.77,6158.07,6117.5,6150.3,6150.3,189133300
8/30/2021,6062.11,6144.9,6062.11,6144.9,6144.9,159300800
8/27/2021,6052.83,6066.49,6021.95,6041.37,6041.37,156989800
8/26/2021,6107.04,6119.66,6034.05,6058.08,6058.08,172987800
8/25/2021,6094.15,6131.91,6093.1,6113.24,6113.24,214295900
8/24/2021,6114.67,6138.5,6053.57,6089.5,6089.5,238973300
8/23/2021,6037.7,6109.83,6037.7,6109.83,6109.83,193786700
8/20/2021,5988.76,6030.77,5938.41,6030.77,6030.77,200995800
8/19/2021,6110.55,6111.01,5958.04,5992.32,5992.32,214361500
8/18/2021,6109.56,6136.28,6040.6,6118.15,6118.15,208983000
8/16/2021,6144.94,6147.3,6056.74,6087.91,6087.91,171745600
8/13/2021,6154.05,6179.9,6113.26,6139.49,6139.49,163739300
8/12/2021,6092.25,6139.81,6051.85,6139.65,6139.65,206955800
8/10/2021,6139.34,6147.77,6042.48,6088.41,6088.41,205029900
8/9/2021,6203.75,6239.02,6110.55,6127.46,6127.46,293622300
8/6/2021,6223.83,6263.54,6190.86,6203.43,6203.43,245459900
8/5/2021,6174.61,6218.65,6173.57,6205.42,6205.42,268332500
8/4/2021,6142.48,6163.81,6112.72,6159.04,6159.04,271201100
8/3/2021,6108,6142.52,6105.11,6130.57,6130.57,226801300
8/2/2021,6098.01,6112.83,6048.1,6096.54,6096.54,216299000
7/30/2021,6136.37,6160.46,6069.84,6070.04,6070.04,193641700
7/29/2021,6106.61,6135.35,6096.5,6120.73,6120.73,178890400
7/28/2021,6094.54,6116.5,6074.87,6088.52,6088.52,161217600
7/27/2021,6120.93,6144.58,6068.51,6097.05,6097.05,179173700
7/26/2021,6109.03,6137.05,6091.02,6106.39,6106.39,156210200
7/23/2021,6145.76,6166.31,6090.6,6101.69,6101.69,143269200
7/22/2021,6057.54,6137.55,6057.54,6137.55,6137.55,178417800
7/21/2021,6034.57,6053.19,6020.86,6029.98,6029.98,153050600
7/19/2021,6062.97,6063.65,6015.15,6017.39,6017.39,123010800
7/16/2021,6063.42,6079.14,6051.76,6072.51,6072.51,129367700
7/15/2021,5986.65,6046.75,5982.8,6046.75,6046.75,141035200
7/14/2021,6008.24,6013.04,5947.62,5979.21,5979.21,138499900
7/13/2021,6097.23,6114.29,6004.82,6012.03,6012.03,172635900
7/12/2021,6060.05,6097.12,6055.99,6078.57,6078.57,135385400
7/9/2021,6037,6060.54,6026.55,6039.84,6039.84,136425200
7/8/2021,6052.8,6080.22,6028.61,6039.9,6039.9,159513500
